"","SampleNumber","Well_Type","Parcel_ID","Site_Address","SampleID","Field.Duplicate..Y.N.","PFBA","PFPeA","PFHxA","PFHpA","PFOA","PFNA","PFDA","PFUnA","PFDoA","PFTriA","PFTeA","PFHxDA","PFODA","PFBS","PFPeS","PFHxS","PFHpS","PFOS","PFNS","PFDS","PFDoS","X4.2.FTSA","X6.2.FTSA","X8.2.FTSA","X10.2.FTSA","FOSA","NMeFOSA","NEtFOSA","NMeFOSAA","NEtFOSAA","NMeFOSE","NEtFOSE","HFPO.DA","DONA","X9Cl.PF3ONS","X11Cl.PF3OUdS","SUM_PFOS_PFOA","SUM_FOSA_NEtFOSE_NEtFOSA_NetFOSAA_PFOS_PFOA","Exceedance_RES","Exceedance_PAL","HI","No_Detections","X","Latitude","Longitude"
"72","1065","Private","4-00539-000","2513 WESTERN AVENUE","PWS1065-OS-042421-100","N",52,2,-999,1,6,-999,-999,-999,-999,-999,-999,-999,-999,4.7,1,6.7,-999,2.9,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.2,11.2,"N","Y",0.73,"N",NA,43.863323,-91.2689827
"73","1066","Private","4-00540-000","2512 LAKESHORE DRIVE","PWS1066-OS-042721-100","N",89,3,1.9,1,27,-999,0,-999,-999,-999,-999,-999,-999,3.3,2,4.8,0,15,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,44.1,"Y","Y",2.33,"N",NA,43.863318,-91.2694339
"74","1067","Private","4-00287-000","222 OLIVET STREET","PWS1067-OS-042421-100","N",-999,1,1.7,1,1,-999,-999,-999,-999,-999,-999,-999,-999,1.1,0,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.93,2.13,"N","Y",0.13,"N",NA,43.8575529,-91.2643957
"75","1068","Private","4-00296-000","213 OLIVET STREET","PWS1068-OS-042421-100","N",-999,-999,0.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,1,2.2,-999,1.2,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,2.17,"N","Y",0.16,"N",NA,43.8580353,-91.2629483
"76","1069","Private","4-00297-000","215 OLIVET STREET","PWS1069-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.26,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,"N","N",0.12,"N",NA,43.8580316,-91.2632867
"77","1070","Private","4-00312-000","316 OLIVET STREET","PWS1070-OS-043021-100","N",3,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,1.8,1,1.8,-999,1.9,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,4.2,"N","Y",0.26,"N",NA,43.8574773,-91.2661816
"78","1071","Private","4-00313-000","308 OLIVET STREET","PWS1071-IS-042721-100","N",6,1,0.83,1,2,-999,-999,-999,-999,-999,-999,-999,-999,5.4,5,7,0,3.6,-999,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.3,8,"N","Y",0.58,"N",NA,43.8574818,-91.265768
"79","1072","Private","4-00314-000","304 OLIVET STREET","PWS1072-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.9,3,5.4,-999,2.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,3.66,"N","Y",0.32,"N",NA,43.8574864,-91.2653544
"80","1073","Private","4-02038-000","407 OLIVET STREET","PWS1073-OS-043021-100","N",4,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,3.1,2,4,-999,4.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.7,5.7,"N","Y",0.39,"N",NA,43.8577894,-91.2683247
"81","1074","Private","4-02049-000","402 OLIVET STREET","PWS1074-IS-042421-100","N",7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.7,4,6,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.3,2.3,"N","Y",0.27,"N",NA,43.8573135,-91.2674975
"82","1075","Private","4-00275-000","206 CHURCH DRIVE","PWS1075-OS-042421-100","N",-999,-999,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.56,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,"N","N",0.09,"N",NA,43.8567683,-91.2627979
"83","1076","Private","4-00276-000","208 CHURCH DRIVE","PWS1076-OS-042921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,0,1,-999,0.51,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.51,1.61,"N","N",0.11,"N",NA,43.8567264,-91.2632115
"84","1077","Private","4-00279-000","222 CHURCH DRIVE","PWS1077-OS-042521-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,1,1.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,"N","N",0.1,"N",NA,43.8567513,-91.2643393
"85","1077","Private","4-00279-000","222 CHURCH DRIVE","PWS-FD01-042521","Y",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,0.61,1.7,-999,0.79,-999,-999,-999,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.79,1.99,"N","N",0.14,"N",NA,43.8567513,-91.2643393
"86","1078","Private","4-00281-000","203 CHURCH DRIVE","PWS1078-OS-042521-100","N",-999,-999,0.56,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,2.4,-999,0.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,3.1,"N","Y",0.18,"N",NA,43.8571821,-91.2624972
"87","1079","Private","4-00285-000","213 CHURCH DRIVE","PWS1079-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.93,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,"N","N",0.1,"N",NA,43.8571093,-91.2640198
"88","1080","Private","4-00307-000","321 CHURCH DRIVE","PWS1080-IS-042721-100","N",4,-999,0.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.9,1,1.9,-999,1.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,3.1,"N","Y",0.2,"N",NA,43.8569926,-91.266144
"89","1081","Private","4-00325-000","416 CHURCH DRIVE","PWS1081-OS-042521-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.2,0,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.6,"N","N",0.11,"N",NA,43.8564624,-91.2685315
"90","1082","Private","4-00467-000","1926 SHARON STREET","PWS1082-OS-042821-100","N",5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.03,"N",NA,43.8561646,-91.2667831
"91","1083","Private","4-00156-002","525 COPUS COURT","PWS1083-OS-042521-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,1.8,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,4,"N","Y",0.25,"N",NA,43.8559643,-91.2680239
"92","1084","Private","4-00120-001","1917 LOMBARD COURT","PWS1084-OS-042821-100","N",4,6,9.9,6,15,-999,-999,-999,-999,-999,-999,-999,-999,0.68,-999,4.1,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.9,16.9,"N","Y",0.95,"N",NA,43.8554475,-91.2658244
"93","1085","Private","4-00162-000","1910 LAKESHORE DRIVE","PWS1085-OS-042821-100","N",3,-999,0.71,0,-999,0,1,-999,-999,-999,-999,-999,-999,1.1,1,1.8,0,0.85,-999,0,-999,0,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,0,-999,0.85,0.85,"N","N",0.1,"N",NA,43.8550969,-91.2688511
"94","1086","Private","4-00168-000","545 HINKLEY ROAD","PWS1086-OS-042721-100","N",6,6,4.6,2,3,-999,-999,-999,-999,-999,-999,-999,-999,1.2,0,4.1,-999,2.9,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.1,9.6,"N","Y",0.58,"N",NA,43.8546599,-91.2678735
"95","1087","Private","4-00727-000","536 HINKLEY ROAD","PWS1087-OS-050421-100","N",5,1,0.62,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1.6,0,1.8,-999,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.49,3.49,"N","Y",0.22,"N",NA,43.854254,-91.2674599
"96","1088","Private","4-00723-000","424 HINKLEY ROAD","PWS1088-OS-043021-100","N",4,4,5.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,"N","N",0.09,"N",NA,43.8541663,-91.2669523
"97","1089","Private","4-00644-000","341 TELLIN COURT","PWS1089-OS-042921-100","N",-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,2,0,2.1,-999,2.4,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.5,6,"N","Y",0.35,"N",NA,43.8538188,-91.2646213
"98","1090","Private","4-00695-000","239 TELLIN COURT","PWS1090-OS-042721-100","N",6,1,2,1,2,-999,-999,-999,-999,-999,-999,-999,-999,1.7,1,7,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6,"N","Y",0.48,"N",NA,43.8532947,-91.2647717
"99","1091","Private","4-00710-000","418 HINKLEY ROAD","PWS1091-OS-042721-100","N",5,2,2.2,2,3,-999,0,-999,-999,-999,-999,-999,-999,2.6,0,2.2,-999,1.1,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.9,6.4,"N","Y",0.38,"N",NA,43.8541155,-91.2664824
"100","1091","Private","4-00710-000","418 HINKLEY ROAD","PWS-FD02-042721","Y",4.9,1.3,2.2,1.7,2.6,-999,-999,-999,-999,-999,-999,-999,-999,2.6,0.44,2.1,-999,1.1,-999,-999,-999,-999,-999,-999,-999,3.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.7,7.4,"N","Y",0.42,"N",NA,43.8541155,-91.2664824
"101","1092","Private","4-00610-001","340 TELLIN COURT","PWS1092-OS-042921-100","N",3,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,0.73,0,0.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,3.2,"N","Y",0.18,"N",NA,43.8536007,-91.264095
"102","1093","Private","4-00721-000","1848 LAKESHORE DRIVE","PWS1093-OS-042721-100","N",10,2,2,1,3,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1.4,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.8,5.8,"N","Y",0.33,"N",NA,43.8542251,-91.2683811
"103","1094","Private","4-00732-000","1839 AIKEN ROAD","PWS1094-OS-042721-100","N",4,1,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,5.3,-999,12,-999,3.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.3,5.3,"N","Y",0.57,"N",NA,43.8538611,-91.2675539
"104","1095","Private","4-00702-000","540 HINKLEY ROAD","PWS1095-IS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.39,-999,2.2,-999,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.76,0.76,"N","N",0.09,"N",NA,43.8542781,-91.2676832
"105","1096","Private","4-00637-000","1819 BAINBRIDGE STREET","PWS1096-OS-042721-100","N",-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,1.5,0,2.4,-999,3.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.44,4.44,"N","Y",0.28,"N",NA,43.853428,-91.2611438
"106","1097","Private","4-00656-000","1815 BAINBRIDGE STREET","PWS1097-OS-042621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7,-999,0.88,-999,1.2,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,3.3,"N","Y",0.19,"N",NA,43.8532791,-91.2611062
"107","1098","Private","4-00677-000","1818 BAINBRIDGE STREET","PWS1098-OS-042721-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.853352,-91.2603589
"108","1099","Private","4-00693-001","1818 LA FOND AVENUE","PWS1099-OS-042721-100","N",10,1,1.7,1,4,-999,-999,-999,-999,-999,-999,-999,-999,3.1,1,2.9,-999,4.1,-999,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.1,11.3,"N","Y",0.64,"N",NA,43.8527122,-91.258362
"109","1100","Private","4-00651-000","1824 CAROLINE STREET","PWS1100-IS-050621-100","N",4,4,2.6,1,2,-999,-999,-999,-999,-999,-999,-999,-999,2.4,-999,1.3,-999,3.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.8,6.64,"N","Y",0.36,"N",NA,43.8534017,-91.2618393
"110","1101","Private","4-00888-000","104 HINKLEY ROAD","PWS1101-OS-042921-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.24,-999,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.01,"N",NA,43.8547425,-91.2611974
"111","1102","Private","4-02196-000","216 HINKLEY ROAD","PWS1102-OS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8544609,-91.262234
"112","1103","Private","4-00608-000","1831 BAINBRIDGE STREET","PWS1103-OS-043021-100","N",3,1,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.5,2,8.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,"N","Y",0.29,"N",NA,43.8545857,-91.2610686
"113","1104","Private","4-00628-001","122 HINKLEY ROAD","PWS1104-OS-042621-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,"N","N",0.11,"N",NA,43.854557,-91.2602792
"114","1105","Private","4-01152-000","1707 NAKOMIS AVENUE","PWS1105-OS-042621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,"N","N",0.08,"N",NA,43.8491395,-91.2557495
"115","1105","Private","4-01152-000","1707 NAKOMIS AVENUE","PWS-FD02-042621","Y",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,"N","N",0.06,"N",NA,43.8491395,-91.2557495
"116","1106","Private","4-01181-000","1823 NAKOMIS AVENUE","PWS1106-OS-042921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.35,1,0.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.01,"N",NA,43.8512385,-91.2549226
"117","1107","Private","4-01202-000","1921 NAKOMIS AVENUE","PWS1107-OS-042321-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8537138,-91.253795
"118","1108","Private","4-01206-000","1905 NAKOMIS AVENUE","PWS1108-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,"N","N",0.05,"N",NA,43.852737,-91.2543964
"119","1109","Private","4-01217-000","1929 CHEROKEE AVENUE","PWS1109-OS-042421-100","N",5,4,3.1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,0.35,-999,0.83,-999,0.62,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.82,2.79,"N","Y",0.16,"N",NA,43.85412,-91.2555259
"120","1110","Private","4-01214-000","1926 CHEROKEE AVENUE","PWS1110-IS-043021-100","N",3,2,1.7,1,1,-999,-999,-999,-999,-999,-999,-999,-999,0.19,-999,0.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,"N","N",0.07,"N",NA,43.8536633,-91.2549953
"121","1111","Private","4-01201-000","1925 NAKOMIS AVENUE","PWS1111-OS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8540132,-91.2537198
"122","1112","Private","4-01205-000","1911 NAKOMIS AVENUE","PWS1112-OS-050721-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"N",NA,43.853038,-91.2541708
"123","1113","Private","4-01188-000","1910 NAKOMIS AVENUE","PWS1113-OS-050721-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"N",NA,43.8529699,-91.2535695
"124","1114","Private","4-01213-000","1922 CHEROKEE AVENUE","PWS1114-OS-042921-100","N",-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.92,2.12,"N","Y",0.11,"N",NA,43.8534291,-91.2551072
"125","1115","Private","4-00619-000","1802 BAINBRIDGE STREET","PWS1115-OS-042821-100","N",8,2,2,1,3,-999,-999,-999,-999,-999,-999,-999,-999,2.4,0,0.96,-999,8.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.5,11.5,"N","Y",0.6,"N",NA,43.8523155,-91.2605047
"126","1116","Private","4-00632-000","1747 BAINBRIDGE STREET","PWS1116-OS-042421-100","N",5,1,0.75,0,1,-999,-999,-999,-999,-999,-999,-999,-999,16,0,0.89,-999,2.7,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.1,5.7,"N","Y",0.31,"N",NA,43.8517482,-91.2611814
"127","1117","Private","4-00654-000","1808 CAROLINE STREET","PWS1117-OS-042321-100","N",5,1,1.8,1,5,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,0.55,-999,3.2,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,9.6,"N","Y",0.49,"N",NA,43.8527115,-91.2618205
"128","1118","Private","4-00658-000","1809 CAROLINE STREET","PWS1118-OS-042821-100","N",6,1,1.2,1,2,-999,0,-999,-999,-999,-999,-999,-999,2.2,-999,0.77,-999,3.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.1,6.1,"N","Y",0.33,"N",NA,43.8528529,-91.2625348
"129","1118","Private","4-00658-000","1809 CAROLINE STREET","PWS-FD02-042821","Y",5.9,0.95,1.4,0.67,2.2,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,0.67,-999,3.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6,"N","Y",0.32,"N",NA,43.8528529,-91.2625348
"130","1119","Private","4-00659-000","1803 BAINBRIDGE STREET","PWS1119-OS-042221-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.54,-999,0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,"N","N",0.09,"N",NA,43.8523642,-91.2611626
"131","1120","Private","4-00664-000","137 TELLIN COURT","PWS1120-OS-042221-100","N",5,-999,-999,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1.6,-999,0.77,-999,1.9,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.63,4.13,"N","Y",0.23,"N",NA,43.8522998,-91.2619333
"132","1121","Private","4-00668-000","1738 CAROLINE STREET","PWS1121-OS-042721-100","N",8,1,1.9,2,8,-999,-999,-999,-999,-999,-999,-999,-999,4.3,1,6.4,0,10,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8,21.7,"Y","Y",1.25,"N",NA,43.8513664,-91.2619708
"133","1122","Private","4-00683-000","1742 CAROLINE STREET","PWS1122-OS-042221-100","N",8,1,2.1,0,3,-999,-999,-999,-999,-999,-999,-999,-999,5.1,0,2.1,0,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,14,"N","Y",0.75,"N",NA,43.851628,-91.2619333
"134","1123","Private","4-00738-000","1736 BAINBRIDGE STREET","PWS1123-OS-042321-100","N",10,1,1,1,2,-999,0,-999,-999,-999,-999,-999,-999,1.3,0,1.9,-999,3.7,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.7,7.5,"N","Y",0.42,"N",NA,43.8509535,-91.2604859
"135","1124","Private","4-00802-000","1734 LA FOND AVENUE","PWS1124-OS-042121-100","N",-999,-999,0.6,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,0.72,-999,0.79,-999,1.4,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.38,6.88,"N","Y",0.36,"N",NA,43.8509676,-91.2592078
"136","1125","Private","4-02117-000","1749 LA CRESCENT STREET","PWS1125-OS-042921-100","N",-999,-999,0.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,0,10,0,4.1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.1,5.1,"N","Y",0.51,"N",NA,43.8517381,-91.2637942
"137","1126","Private","4-00749-000","1703 BAINBRIDGE STREET","PWS1126-OS-042321-100","N",9,3,2.7,2,6,-999,-999,-999,-999,-999,-999,-999,-999,6.6,1,2.3,-999,13,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.5,20.4,"Y","Y",1.08,"N",NA,43.8487245,-91.2612566
"138","1127","Private","4-00755-000","1725 LA FOND AVENUE","PWS1127-OS-042921-100","N",3,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,0.84,-999,0.8,-999,3.3,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.29,8.19,"N","Y",0.43,"N",NA,43.8505672,-91.2599784
"139","1128","Private","4-00778-000","1727 CAROLINE STREET","PWS1128-OS-050421-100","N",2,1,0.93,1,3,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,2,0,3.6,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,10.1,"N","Y",0.56,"N",NA,43.850574,-91.2627603
"140","1129","Private","4-00781-000","1724 CAROLINE STREET","PWS1129-OS-042821-100","N",2,2,1.6,1,3,-999,-999,-999,-999,-999,-999,-999,-999,1.2,-999,0.84,-999,3.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.1,6.1,"N","Y",0.33,"N",NA,43.8504973,-91.2617449
"141","1129","Private","4-00781-000","1724 CAROLINE STREET","PWS-FD01-042821","Y",2.3,1.3,1.8,0.59,2.1,-999,-999,-999,-999,-999,-999,-999,-999,1.2,-999,0.77,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.1,5.1,"N","Y",0.27,"N",NA,43.8504973,-91.2617449
"142","1130","Private","4-00796-000","1720 CAROLINE STREET","PWS1130-OS-050621-100","N",5,2,2.6,1,3,-999,-999,-999,-999,-999,-999,-999,-999,3.9,0,2.6,-999,3.8,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.6,7.7,"N","Y",0.45,"N",NA,43.8501159,-91.2619896
"143","1131","Private","4-00803-000","1716 LA FOND AVENUE","PWS1131-OS-042321-100","N",3,-999,0.7,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,0.55,-999,0.86,-999,1.6,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.8,5,"N","Y",0.27,"N",NA,43.8496912,-91.2598844
